D:\MassHunter\GCMS\1\data\Victoria Marland\22FEB\220223029.D 23 Feb 22  11:46 pm
Start of data points
3.09168,875
3.09645,857
3.1012,642
3.10597,538
3.11073,708
3.1155,792
3.12025,708
3.12502,796
3.12978,1026
3.13455,720
3.1393,858
3.14407,856
3.14883,573
3.15358,897
3.15835,719
3.16312,779
3.16788,814
3.17263,806
3.1774,966
3.18217,962
3.18692,827
3.19168,852
3.19645,971
3.20122,731
3.20597,1046
3.21073,874
3.2155,930
3.22025,943
3.22502,886
3.22978,1116
3.23455,819
3.2393,1035
3.24407,886
3.24883,555
3.25358,768
3.25835,907
3.26312,575
3.26788,576
3.27263,773
3.2774,938
3.28217,621
3.28692,636
3.29168,1042
3.29645,846
3.30122,1054
3.30597,968
3.31073,713
3.3155,805
3.32027,576
3.32502,665
3.32978,717
3.33455,659
3.3393,511
3.34407,775
3.34883,694
3.3536,673
3.35835,790
3.36312,936
3.36788,845
3.37263,535
3.3774,825
3.38217,683
3.38693,653
3.39168,646
3.39645,922
3.40122,916
3.40597,845
3.41073,796
3.4155,850
3.42027,941
3.42502,838
3.42978,869
3.43455,786
3.4393,1002
3.44407,820
3.44883,1013
3.4536,633
3.45835,592
3.46312,932
3.46788,718
3.47263,851
3.4774,886
3.48217,759
3.48693,647
3.49168,901
3.49645,860
3.50122,584
3.50598,823
3.51073,1058
3.5155,3527
3.52027,15723
3.52502,32916
3.52978,27639
3.53455,9570
3.53932,1749
3.54407,825
3.54883,596
3.5536,964
3.55835,978
3.56312,604
3.56788,802
3.57265,629
3.5774,614
3.58217,753
3.58693,812
3.59168,825
3.59645,744
3.60122,667
3.60598,601
3.61073,652
3.6155,565
3.62027,874
3.62502,679
3.62978,789
3.63455,613
3.63932,778
3.64407,641
3.64883,834
3.6536,1138
3.65837,723
3.66312,1060
3.66788,725
3.67265,690
3.6774,619
3.68217,670
3.68693,859
3.6917,719
3.69645,773
3.70122,764
3.70598,571
3.71073,641
3.7155,1013
3.72027,859
3.72503,780
3.72978,740
3.73455,833
3.73932,923
3.74407,972
3.74883,843
3.7536,937
3.75837,781
3.76312,551
3.76788,862
3.77265,652
3.7774,760
3.78217,861
3.78693,1018
3.7917,955
3.79645,917
3.80122,1077
3.80598,605
3.81073,1005
3.8155,718
3.82027,955
3.82503,960
3.82978,1135
3.83455,938
3.83932,950
3.84408,625
3.84883,703
3.8536,720
3.85837,1080
3.86312,884
3.86788,611
3.87265,755
3.87742,656
3.88217,816
3.88693,822
3.8917,985
3.89645,759
3.90122,741
3.90598,1192
3.91075,737
3.9155,756
3.92027,814
3.92503,809
3.92978,1087
3.93455,863
3.93932,987
3.94408,749
3.94883,869
3.9536,617
3.95837,929
3.96312,812
3.96788,712
3.97265,668
3.97742,790
3.98217,964
3.98693,661
3.9917,686
3.99647,796
4.00122,757
4.00598,1095
4.01075,839
4.0155,889
4.02027,790
4.02503,766
4.0298,823
4.03455,819
4.03932,742
4.04408,927
4.04883,867
4.0536,1061
4.05837,644
4.06313,899
4.06788,724
4.07265,877
4.07742,909
4.08217,703
4.08693,621
4.0917,637
4.09647,819
4.10122,743
4.10598,1070
4.11075,977
4.1155,975
4.12027,915
4.12503,776
4.1298,1143
4.13455,1972
4.13932,863
4.14408,776
4.14883,743
4.1536,827
4.15837,756
4.16313,813
4.16788,910
4.17265,807
4.17742,903
4.18218,762
4.18693,765
4.1917,631
4.19647,857
4.20122,1165
4.20598,1465
4.21075,5450
4.21552,17178
4.22027,21694
4.22503,10593
4.2298,2915
4.23455,921
4.23932,650
4.24408,769
4.24885,773
4.2536,1061
4.25837,1042
4.26313,926
4.26788,816
4.27265,1095
4.27742,681
4.28218,802
4.28693,951
4.2917,676
4.29647,830
4.30122,860
4.30598,776
4.31075,1051
4.31552,949
4.32027,657
4.32503,806
4.3298,1058
4.33457,787
4.33932,929
