"Row.names","Numerator","V1","ratio","L.peak","P.peak","name"
"L1.S1",16.0181798007541,13926.0115465947,0.00115023456264985,"L1","S1","210908012"
"L2.S1",24.0497996537927,17869.5376000902,0.00134585461538027,"L2","S1","210908012"
"L3.S1",1719.15016277081,20988.7878936203,0.0819080249647652,"L3","S1","210908012"
"L4.S1",132.815011432284,19858.1722103259,0.00668817905422448,"L4","S1","210908012"
"L5.S1",1549.4040770583,14594.7409834851,0.106161807106516,"L5","S1","210908012"
"L6.S1",727.421866375604,18848.585562079,0.0385929153134486,"L6","S1","210908012"
"L7.S1",1011.90579586969,21148.9373059961,0.047846649750236,"L7","S1","210908012"
"L8.S1",366.992031247612,15129.5576074759,0.0242566267149987,"L8","S1","210908012"
"L9.S1",274.688320500388,20554.9949042307,0.0133635800826129,"L9","S1","210908012"
