"RetentionTime","TIC","Mass","Intensity"
185.496,800,44,594
185.496,800,207.1,206
185.78202,833,43.9,559
185.78202,833,207.1,273
186.06702,965,44,616
186.06702,965,206.9,349
186.35298,951,44,669
186.35298,951,207,282
186.639,1004,43.9,788
186.639,1004,206.9,216
186.924,824,43.9,616
186.924,824,207.1,208
187.21002,931,43.9,682
187.21002,931,206.9,248
187.49598,701,44,445
187.49598,701,207,255
187.782,562,43.9,562
188.067,942,44,756
188.067,942,206.9,185
188.35302,966,44,776
188.35302,966,207,189
188.63898,938,44,685
188.63898,938,207,252
188.925,1014,44,705
188.925,1014,207,308
189.21,868,43.9,645
189.21,868,206.9,222
189.49602,929,43.9,679
189.49602,929,207,250
189.78198,1056,43.9,699
189.78198,1056,207,356
190.06698,845,43.9,580
190.06698,845,207,265
190.353,812,43.9,632
190.353,812,207,179
190.63902,1129,44,882
190.63902,1129,207,247
190.92498,952,44,674
190.92498,952,207,278
191.20998,784,43.9,622
191.20998,784,207,161
191.496,721,44,721
191.78202,765,43.9,534
191.78202,765,207,231
192.06702,1036,44,658
192.06702,1036,73,189
192.06702,1036,207.1,188
192.35298,1068,44,769
192.35298,1068,207.1,299
192.639,955,44,800
192.639,955,207.1,154
192.92502,815,43.9,495
192.92502,815,207,320
193.21002,933,44,767
193.21002,933,206.9,166
193.49598,698,43.9,698
193.782,1018,44.1,756
193.782,1018,207.2,261
194.067,1004,43.9,785
194.067,1004,207.1,218
194.35302,1084,43.9,926
194.35302,1084,207,157
194.63898,920,44,743
194.63898,920,207,176
194.925,888,44.1,602
194.925,888,207.1,286
195.21,957,44,733
195.21,957,207,223
195.49602,944,44,738
195.49602,944,206.9,205
195.78198,1086,43.9,734
195.78198,1086,94.1,168
195.78198,1086,207.1,183
196.06698,701,43.9,701
196.353,830,43.9,583
196.353,830,206.9,246
196.63902,769,44,618
196.63902,769,206.9,151
196.92498,777,44,579
196.92498,777,206.9,197
197.20998,784,43.9,616
197.20998,784,206.8,168
197.496,950,44,746
197.496,950,207,203
197.78202,958,43.9,740
197.78202,958,207.1,218
198.06702,956,44,730
198.06702,956,206.9,225
198.35298,795,43.9,629
198.35298,795,206.8,165
198.639,557,43.9,557
198.92502,882,44,670
198.92502,882,206.8,212
199.21002,884,44,686
199.21002,884,207.1,198
199.49598,635,43.9,635
199.782,1134,44,874
199.782,1134,207,260
200.06802,894,43.9,712
200.06802,894,206.9,181
200.35302,1060,43.9,862
200.35302,1060,207,197
200.63898,928,43.9,708
200.63898,928,206.9,219
200.925,911,44,710
200.925,911,207,200
201.21,992,44,769
201.21,992,206.9,222
201.49602,847,43.9,847
201.78198,1043,44,679
201.78198,1043,207.1,191
201.78198,1043,281,172
202.068,734,44,734
202.353,969,44,657
202.353,969,207,311
202.63902,775,44,589
202.63902,775,207,186
202.92498,872,44,633
202.92498,872,207,238
203.20998,1001,44,731
203.20998,1001,206.9,270
203.496,970,44,734
203.496,970,207,236
203.78202,1055,44,768
203.78202,1055,207,286
204.06798,789,44,603
204.06798,789,206.9,185
204.35298,928,43.9,746
204.35298,928,207,182
204.639,819,44,819
204.92502,727,44,727
205.21002,735,44,735
205.49598,917,43.9,748
205.49598,917,206.9,169
205.782,879,43.9,626
205.782,879,206.9,252
206.06802,633,44.1,633
206.35302,853,44,596
206.35302,853,207,256
206.63898,892,43.9,691
206.63898,892,207,200
206.925,703,44,703
207.21,1018,44,789
207.21,1018,207,228
