"RetentionTime","TIC","Mass","Intensity"
185.49102,844,44.1,561
185.49102,844,207,283
185.77698,739,43.9,448
185.77698,739,207,291
186.063,615,44,615
186.348,787,43.9,624
186.348,787,206.9,162
186.63402,577,43.9,577
186.91998,954,43.9,746
186.91998,954,206.9,208
187.206,999,43.9,809
187.206,999,207,190
187.491,758,44,602
187.491,758,206.8,156
187.77702,637,43.8,462
187.77702,637,207,174
188.06298,858,44.1,570
188.06298,858,206.9,288
188.349,978,44,657
188.349,978,207,320
188.634,676,43.9,491
188.634,676,207.1,184
188.92002,820,43.9,559
188.92002,820,206.9,260
189.20598,867,44,624
189.20598,867,207.1,242
189.49098,1248,44,847
189.49098,1248,78,182
189.49098,1248,207.1,218
189.777,1171,44,748
189.777,1171,78.1,174
189.777,1171,206.9,248
190.06302,638,43.9,479
190.06302,638,206.8,159
190.34898,650,44,650
190.63398,524,44,524
190.92,975,44,762
190.92,975,207,213
191.20602,924,44,718
191.20602,924,206.8,206
191.49102,676,43.9,676
191.77698,992,44,712
191.77698,992,207,279
192.063,1193,44,758
192.063,1193,94,171
192.063,1193,206.9,263
192.34902,784,44,626
192.34902,784,207.1,158
192.63402,1012,44,705
192.63402,1012,207,306
192.91998,975,43.9,726
192.91998,975,206.8,249
193.206,877,44,679
193.206,877,207,197
193.491,1038,44,866
193.491,1038,207,171
193.77702,1151,41,159
193.77702,1151,44,749
193.77702,1151,207,242
194.06298,964,43.9,754
194.06298,964,206.9,209
194.349,947,44,698
194.349,947,207.1,249
194.634,916,43.9,765
194.634,916,207,150
194.92002,915,44,678
194.92002,915,207.1,236
195.20598,792,43.9,593
195.20598,792,207.1,199
195.49098,992,43.9,767
195.49098,992,206.9,225
195.777,914,44,658
195.777,914,207.1,255
196.06302,950,44,781
196.06302,950,207,168
196.34898,961,43.9,713
196.34898,961,207.1,247
196.63398,860,43.9,672
196.63398,860,206.9,188
196.92,956,44,956
197.20602,996,44,810
197.20602,996,207.2,186
197.49198,913,44,624
197.49198,913,206.9,289
197.77698,696,43.9,696
198.063,867,44,671
198.063,867,206.9,195
198.34902,796,44,568
198.34902,796,207,228
198.63402,796,44,588
198.63402,796,207,208
198.91998,913,44,760
198.91998,913,207,153
199.206,913,43.9,678
199.206,913,206.9,234
199.49202,814,43.9,611
199.49202,814,207,202
199.77702,608,44,608
200.06298,816,43.9,631
200.06298,816,207,185
200.349,962,44,653
200.349,962,207,308
200.634,783,44,783
200.92002,693,43.9,693
201.20598,1220,43.9,884
201.20598,1220,206.9,335
201.492,741,43.9,741
201.777,953,44,722
201.777,953,206.9,231
202.06302,960,43.9,658
202.06302,960,207.1,301
202.34898,539,44,539
202.63398,815,43.9,595
202.63398,815,207,219
202.92,689,44,518
202.92,689,206.9,170
203.20602,671,44,671
203.49198,553,43.9,553
203.77698,903,44,727
203.77698,903,207,176
204.063,864,43.8,666
204.063,864,207.1,197
204.34902,753,44,753
204.63402,1049,44,861
204.63402,1049,207,188
204.91998,654,44,654
205.206,730,43.9,521
